ID,Index,Region,SalesRep,Month,CustomerRating,CustomerSegment,SalesTargetAchieved,Product,Sales,Profit,Discount%
3606,902,West,Eve,Mar,5,Commercial,No,AirConditioner,140,56,12
3607,902,West,Eve,Mar,5,Commercial,No,Fridge,38,19,16
3608,902,West,Eve,Mar,5,Commercial,No,Television,30,7.5,12
3609,903,South,Eve,Jan,4,Residential,Yes,Computer,71,21.3,8
3610,903,South,Eve,Jan,4,Residential,Yes,AirConditioner,135,54,5
3611,903,South,Eve,Jan,4,Residential,Yes,Fridge,83,41.5,6
3612,903,South,Eve,Jan,4,Residential,Yes,Television,21,5.25,1
3613,904,East,Alice,Mar,3,Commercial,Yes,Computer,153,45.9,23
3614,904,East,Alice,Mar,3,Commercial,Yes,AirConditioner,29,11.6,5
3615,904,East,Alice,Mar,3,Commercial,Yes,Fridge,90,45,1
3616,904,East,Alice,Mar,3,Commercial,Yes,Television,62,15.5,11
3617,905,East,Bob,Feb,4,Corporate,No,Computer,145,43.5,12
3618,905,East,Bob,Feb,4,Corporate,No,AirConditioner,73,29.2,10
3619,905,East,Bob,Feb,4,Corporate,No,Fridge,23,11.5,11
3620,905,East,Bob,Feb,4,Corporate,No,Television,10,2.5,9
3621,906,South,Diana,Mar,2,Corporate,No,Computer,98,29.4,11
3622,906,South,Diana,Mar,2,Corporate,No,AirConditioner,86,34.4,18
3623,906,South,Diana,Mar,2,Corporate,No,Fridge,4,2,4
3624,906,South,Diana,Mar,2,Corporate,No,Television,107,26.75,7
3625,907,South,Bob,Mar,3,Residential,Yes,Computer,105,31.5,29
3626,907,South,Bob,Mar,3,Residential,Yes,AirConditioner,121,48.4,10
3627,907,South,Bob,Mar,3,Residential,Yes,Fridge,33,16.5,15
3628,907,South,Bob,Mar,3,Residential,Yes,Television,13,3.25,2
3629,908,East,Bob,Jan,3,Residential,Yes,Computer,135,40.5,18
3630,908,East,Bob,Jan,3,Residential,Yes,AirConditioner,99,39.6,9
3631,908,East,Bob,Jan,3,Residential,Yes,Fridge,99,49.5,7
3632,908,East,Bob,Jan,3,Residential,Yes,Television,76,19,9
3633,909,East,Alice,Feb,1,Residential,No,Computer,99,29.7,8
3634,909,East,Alice,Feb,1,Residential,No,AirConditioner,37,14.8,22
3635,909,East,Alice,Feb,1,Residential,No,Fridge,32,16,7
3636,909,East,Alice,Feb,1,Residential,No,Television,9,2.25,10
3637,910,South,Alice,Feb,2,Commercial,Yes,Computer,95,28.5,9
3638,910,South,Alice,Feb,2,Commercial,Yes,AirConditioner,115,46,14
3639,910,South,Alice,Feb,2,Commercial,Yes,Fridge,78,39,12
3640,910,South,Alice,Feb,2,Commercial,Yes,Television,68,17,13
3641,911,East,Alice,Feb,2,Residential,Yes,Computer,168,50.4,18
3642,911,East,Alice,Feb,2,Residential,Yes,AirConditioner,129,51.6,12
3643,911,East,Alice,Feb,2,Residential,Yes,Fridge,46,23,13
3644,911,East,Alice,Feb,2,Residential,Yes,Television,39,9.75,9
3645,912,North,Alice,Feb,2,Commercial,No,Computer,147,44.1,9
3646,912,North,Alice,Feb,2,Commercial,No,AirConditioner,20,8,22
3647,912,North,Alice,Feb,2,Commercial,No,Fridge,14,7,10
3648,912,North,Alice,Feb,2,Commercial,No,Television,24,6,14
3649,913,North,Eve,Mar,2,Residential,No,Computer,193,57.9,11
3650,913,North,Eve,Mar,2,Residential,No,AirConditioner,84,33.6,7
3651,913,North,Eve,Mar,2,Residential,No,Fridge,53,26.5,5
3652,913,North,Eve,Mar,2,Residential,No,Television,118,29.5,13
3653,914,South,Alice,Feb,2,Residential,Yes,Computer,130,39,13
3654,914,South,Alice,Feb,2,Residential,Yes,AirConditioner,42,16.8,4
3655,914,South,Alice,Feb,2,Residential,Yes,Fridge,51,25.5,15
3656,914,South,Alice,Feb,2,Residential,Yes,Television,34,8.5,7
3657,915,West,Eve,Mar,2,Residential,No,Computer,85,25.5,7
3658,915,West,Eve,Mar,2,Residential,No,AirConditioner,139,55.6,1
3659,915,West,Eve,Mar,2,Residential,No,Fridge,26,13,14
3660,915,West,Eve,Mar,2,Residential,No,Television,103,25.75,6
3661,916,South,Eve,Mar,4,Corporate,Yes,Computer,101,30.3,15
3662,916,South,Eve,Mar,4,Corporate,Yes,AirConditioner,82,32.8,15
3663,916,South,Eve,Mar,4,Corporate,Yes,Fridge,26,13,15
3664,916,South,Eve,Mar,4,Corporate,Yes,Television,61,15.25,9
3665,917,South,Alice,Mar,1,Commercial,Yes,Computer,79,23.7,16
3666,917,South,Alice,Mar,1,Commercial,Yes,AirConditioner,67,26.8,12
3667,917,South,Alice,Mar,1,Commercial,Yes,Fridge,62,31,12
3668,917,South,Alice,Mar,1,Commercial,Yes,Television,41,10.25,3
3669,918,West,Charlie,Feb,2,Residential,Yes,Computer,157,47.1,19
3670,918,West,Charlie,Feb,2,Residential,Yes,AirConditioner,116,46.4,18
3671,918,West,Charlie,Feb,2,Residential,Yes,Fridge,13,6.5,11
3672,918,West,Charlie,Feb,2,Residential,Yes,Television,5,1.25,6
3673,919,West,Diana,Jan,5,Residential,No,Computer,142,42.6,3
3674,919,West,Diana,Jan,5,Residential,No,AirConditioner,93,37.2,8
3675,919,West,Diana,Jan,5,Residential,No,Fridge,15,7.5,17
3676,919,West,Diana,Jan,5,Residential,No,Television,79,19.75,10
3677,920,West,Bob,Jan,3,Commercial,No,Computer,32,9.6,5
3678,920,West,Bob,Jan,3,Commercial,No,AirConditioner,42,16.8,14
3679,920,West,Bob,Jan,3,Commercial,No,Fridge,93,46.5,17
3680,920,West,Bob,Jan,3,Commercial,No,Television,50,12.5,7
3681,921,North,Eve,Feb,4,Residential,No,Computer,104.59,31.38,11
3682,921,North,Eve,Feb,4,Residential,No,AirConditioner,148,59.2,5
3683,921,North,Eve,Feb,4,Residential,No,Fridge,74,37,13
3684,921,North,Eve,Feb,4,Residential,No,Television,4,1,5
3685,922,East,Diana,Jan,1,Commercial,No,Computer,67,20.1,27
3686,922,East,Diana,Jan,1,Commercial,No,AirConditioner,56,22.4,7
3687,922,East,Diana,Jan,1,Commercial,No,Fridge,76,38,1
3688,922,East,Diana,Jan,1,Commercial,No,Television,51,12.75,5
3689,923,North,Charlie,Jan,2,Corporate,Yes,Computer,196,58.8,17
3690,923,North,Charlie,Jan,2,Corporate,Yes,AirConditioner,33,13.2,23
3691,923,North,Charlie,Jan,2,Corporate,Yes,Fridge,74,37,1
3692,923,North,Charlie,Jan,2,Corporate,Yes,Television,52,13,2
3693,924,East,Bob,Mar,4,Commercial,Yes,Computer,191,57.3,6
3694,924,East,Bob,Mar,4,Commercial,Yes,AirConditioner,148,59.2,13
3695,924,East,Bob,Mar,4,Commercial,Yes,Fridge,66,33,2
3696,924,East,Bob,Mar,4,Commercial,Yes,Television,39,9.75,4
3697,925,North,Bob,Mar,1,Commercial,Yes,Computer,55,16.5,4
3698,925,North,Bob,Mar,1,Commercial,Yes,AirConditioner,80,32,4
3699,925,North,Bob,Mar,1,Commercial,Yes,Fridge,22,11,7
3700,925,North,Bob,Mar,1,Commercial,Yes,Television,8,2,9
3701,926,East,Eve,Feb,2,Commercial,Yes,Computer,31,9.3,9
3702,926,East,Eve,Feb,2,Commercial,Yes,AirConditioner,149,59.6,16
3703,926,East,Eve,Feb,2,Commercial,Yes,Fridge,74,37,10
3704,926,East,Eve,Feb,2,Commercial,Yes,Television,113,28.25,1
3705,927,North,Alice,Feb,3,Corporate,No,Computer,17,5.1,5
3706,927,North,Alice,Feb,3,Corporate,No,AirConditioner,68,27.2,21
3707,927,North,Alice,Feb,3,Corporate,No,Fridge,75,37.5,11
3708,927,North,Alice,Feb,3,Corporate,No,Television,45,11.25,11
3709,928,West,Charlie,Jan,2,Corporate,No,Computer,132,39.6,26
3710,928,West,Charlie,Jan,2,Corporate,No,AirConditioner,95,38,6
3711,928,West,Charlie,Jan,2,Corporate,No,Fridge,73,36.5,3
3712,928,West,Charlie,Jan,2,Corporate,No,Television,88,22,4
3713,929,South,Eve,Mar,2,Commercial,No,Computer,29,8.7,13
3714,929,South,Eve,Mar,2,Commercial,No,AirConditioner,93,37.2,8
3715,929,South,Eve,Mar,2,Commercial,No,Fridge,80,40,8
3716,929,South,Eve,Mar,2,Commercial,No,Television,117,29.25,4
3717,930,North,Charlie,Feb,1,Residential,Yes,Computer,188,56.4,5
3718,930,North,Charlie,Feb,1,Residential,Yes,AirConditioner,17,6.8,15
3719,930,North,Charlie,Feb,1,Residential,Yes,Fridge,30,15,16
3720,930,North,Charlie,Feb,1,Residential,Yes,Television,28,7,6
3721,931,East,Alice,Feb,4,Residential,Yes,Computer,87,26.1,29
3722,931,East,Alice,Feb,4,Residential,Yes,AirConditioner,76,30.4,17
3723,931,East,Alice,Feb,4,Residential,Yes,Fridge,4,2,15
3724,931,East,Alice,Feb,4,Residential,Yes,Television,119,29.75,3
3725,932,West,Alice,Feb,3,Residential,Yes,Computer,48,14.4,13
3726,932,West,Alice,Feb,3,Residential,Yes,AirConditioner,9,3.6,12
3727,932,West,Alice,Feb,3,Residential,Yes,Fridge,45,22.5,16
3728,932,West,Alice,Feb,3,Residential,Yes,Television,107,26.75,13
3729,933,North,Eve,Feb,4,Commercial,Yes,Computer,46,13.8,11
3730,933,North,Eve,Feb,4,Commercial,Yes,AirConditioner,16,6.4,17
3731,933,North,Eve,Feb,4,Commercial,Yes,Fridge,10,5,14
3732,933,North,Eve,Feb,4,Commercial,Yes,Television,27,6.75,10
3733,934,North,Alice,Feb,2,Commercial,Yes,Computer,187,56.1,29
3734,934,North,Alice,Feb,2,Commercial,Yes,AirConditioner,7,2.8,9
3735,934,North,Alice,Feb,2,Commercial,Yes,Fridge,15,7.5,19
3736,934,North,Alice,Feb,2,Commercial,Yes,Television,65,16.25,5
3737,935,West,Diana,Feb,3,Residential,Yes,Computer,171,51.3,26
3738,935,West,Diana,Feb,3,Residential,Yes,AirConditioner,37,14.8,0
3739,935,West,Diana,Feb,3,Residential,Yes,Fridge,87,43.5,6
3740,935,West,Diana,Feb,3,Residential,Yes,Television,34,8.5,8
3741,936,North,Bob,Jan,5,Residential,Yes,Computer,84,25.2,21
3742,936,North,Bob,Jan,5,Residential,Yes,AirConditioner,125,50,20
3743,936,North,Bob,Jan,5,Residential,Yes,Fridge,94,47,9
3744,936,North,Bob,Jan,5,Residential,Yes,Television,81,20.25,3
3745,937,South,Eve,Mar,3,Residential,Yes,Computer,127,38.1,25
3746,937,South,Eve,Mar,3,Residential,Yes,AirConditioner,54,21.6,17
3747,937,South,Eve,Mar,3,Residential,Yes,Fridge,37,18.5,3
3748,937,South,Eve,Mar,3,Residential,Yes,Television,101,25.25,10
3749,938,North,Charlie,Mar,2,Corporate,Yes,Computer,113,33.9,11
3750,938,North,Charlie,Mar,2,Corporate,Yes,AirConditioner,141,56.4,18
3751,938,North,Charlie,Mar,2,Corporate,Yes,Fridge,25,12.5,13
3752,938,North,Charlie,Mar,2,Corporate,Yes,Television,62,15.5,13
3753,939,South,Diana,Feb,3,Commercial,Yes,Computer,170,51,7
3754,939,South,Diana,Feb,3,Commercial,Yes,AirConditioner,33,13.2,1
3755,939,South,Diana,Feb,3,Commercial,Yes,Fridge,48,24,13
3756,939,South,Diana,Feb,3,Commercial,Yes,Television,62,15.5,5
3757,940,South,Eve,Mar,4,Commercial,Yes,Computer,40,12,9
3758,940,South,Eve,Mar,4,Commercial,Yes,AirConditioner,43,17.2,3
3759,940,South,Eve,Mar,4,Commercial,Yes,Fridge,17,8.5,13
3760,940,South,Eve,Mar,4,Commercial,Yes,Television,38,9.5,12
3761,941,West,Alice,Mar,3,Residential,Yes,Computer,132,39.6,15
3762,941,West,Alice,Mar,3,Residential,Yes,AirConditioner,95,38,10
3763,941,West,Alice,Mar,3,Residential,Yes,Fridge,4,2,13
3764,941,West,Alice,Mar,3,Residential,Yes,Television,26,6.5,11
3765,942,North,Alice,Mar,2,Commercial,Yes,Computer,63,18.9,19
3766,942,North,Alice,Mar,2,Commercial,Yes,AirConditioner,104,41.6,2
3767,942,North,Alice,Mar,2,Commercial,Yes,Fridge,63,31.5,19
3768,942,North,Alice,Mar,2,Commercial,Yes,Television,24,6,8
3769,943,West,Alice,Feb,2,Residential,Yes,Computer,181,54.3,25
3770,943,West,Alice,Feb,2,Residential,Yes,AirConditioner,21,8.4,8
3771,943,West,Alice,Feb,2,Residential,Yes,Fridge,78,39,17
3772,943,West,Alice,Feb,2,Residential,Yes,Television,39,9.75,9
3773,944,North,Alice,Feb,3,Commercial,Yes,Computer,43,12.9,7
3774,944,North,Alice,Feb,3,Commercial,Yes,AirConditioner,60,24,9
3775,944,North,Alice,Feb,3,Commercial,Yes,Fridge,66,33,14
3776,944,North,Alice,Feb,3,Commercial,Yes,Television,21,5.25,11
3777,945,North,Charlie,Mar,4,Residential,Yes,Computer,131,39.3,8
3778,945,North,Charlie,Mar,4,Residential,Yes,AirConditioner,50,20,1
3779,945,North,Charlie,Mar,4,Residential,Yes,Fridge,54,27,18
3780,945,North,Charlie,Mar,4,Residential,Yes,Television,94,23.5,0
3781,946,East,Diana,Mar,4,Residential,Yes,Computer,122,36.6,12
3782,946,East,Diana,Mar,4,Residential,Yes,AirConditioner,71,28.4,6
3783,946,East,Diana,Mar,4,Residential,Yes,Fridge,38,19,12
3784,946,East,Diana,Mar,4,Residential,Yes,Television,47,11.75,7
3785,947,North,Bob,Feb,5,Residential,No,Computer,71,21.3,28
3786,947,North,Bob,Feb,5,Residential,No,AirConditioner,146,58.4,14
3787,947,North,Bob,Feb,5,Residential,No,Fridge,69,34.5,11
3788,947,North,Bob,Feb,5,Residential,No,Television,115,28.75,0
3789,948,West,Charlie,Jan,2,Residential,No,Computer,32,9.6,19
3790,948,West,Charlie,Jan,2,Residential,No,AirConditioner,71,28.4,18
3791,948,West,Charlie,Jan,2,Residential,No,Fridge,71,35.5,18
3792,948,West,Charlie,Jan,2,Residential,No,Television,48,12,3
3793,949,South,Charlie,Mar,3,Corporate,No,Computer,55,16.5,16
3794,949,South,Charlie,Mar,3,Corporate,No,AirConditioner,27,10.8,9
3795,949,South,Charlie,Mar,3,Corporate,No,Fridge,69,34.5,18
3796,949,South,Charlie,Mar,3,Corporate,No,Television,13,3.25,2
3797,950,North,Bob,Jan,1,Residential,Yes,Computer,65,19.5,18
3798,950,North,Bob,Jan,1,Residential,Yes,AirConditioner,98,39.2,23
3799,950,North,Bob,Jan,1,Residential,Yes,Fridge,49,24.5,19
3800,950,North,Bob,Jan,1,Residential,Yes,Television,101,25.25,3
3801,951,East,Bob,Mar,2,Residential,Yes,Computer,144,43.2,16
3802,951,East,Bob,Mar,2,Residential,Yes,AirConditioner,58,23.2,19
3803,951,East,Bob,Mar,2,Residential,Yes,Fridge,85,42.5,1
3804,951,East,Bob,Mar,2,Residential,Yes,Television,3,0.75,13
3805,952,West,Alice,Jan,4,Commercial,No,Computer,127,38.1,6
3806,952,West,Alice,Jan,4,Commercial,No,AirConditioner,142,56.8,13
3807,952,West,Alice,Jan,4,Commercial,No,Fridge,4,2,2
3808,952,West,Alice,Jan,4,Commercial,No,Television,32,8,6
3809,953,North,Charlie,Jan,5,Corporate,Yes,Computer,198,59.4,27
3810,953,North,Charlie,Jan,5,Corporate,Yes,AirConditioner,81,32.4,3
3811,953,North,Charlie,Jan,5,Corporate,Yes,Fridge,46,23,9
3812,953,North,Charlie,Jan,5,Corporate,Yes,Television,35,8.75,12
3813,954,West,Eve,Jan,2,Residential,No,Computer,140,42,0
3814,954,West,Eve,Jan,2,Residential,No,AirConditioner,20,8,24
3815,954,West,Eve,Jan,2,Residential,No,Fridge,66,33,4
3816,954,West,Eve,Jan,2,Residential,No,Television,19,4.75,13
3817,955,East,Bob,Feb,1,Commercial,Yes,Computer,175,52.5,26
3818,955,East,Bob,Feb,1,Commercial,Yes,AirConditioner,45,18,10
3819,955,East,Bob,Feb,1,Commercial,Yes,Fridge,83,41.5,11
3820,955,East,Bob,Feb,1,Commercial,Yes,Television,14,3.5,8
3821,956,East,Bob,Jan,1,Corporate,Yes,Computer,171,51.3,19
3822,956,East,Bob,Jan,1,Corporate,Yes,AirConditioner,102,40.8,2
3823,956,East,Bob,Jan,1,Corporate,Yes,Fridge,80,40,6
3824,956,East,Bob,Jan,1,Corporate,Yes,Television,48,12,8
3825,957,West,Diana,Jan,5,Residential,No,Computer,122,36.6,28
3826,957,West,Diana,Jan,5,Residential,No,AirConditioner,132,52.8,22
3827,957,West,Diana,Jan,5,Residential,No,Fridge,30,15,8
3828,957,West,Diana,Jan,5,Residential,No,Television,86,21.5,9
3829,958,North,Eve,Jan,2,Residential,Yes,Computer,53,15.9,13
3830,958,North,Eve,Jan,2,Residential,Yes,AirConditioner,65,26,16
3831,958,North,Eve,Jan,2,Residential,Yes,Fridge,93,46.5,1
3832,958,North,Eve,Jan,2,Residential,Yes,Television,81,20.25,0
3833,959,South,Eve,Mar,3,Residential,Yes,Computer,137,41.1,16
3834,959,South,Eve,Mar,3,Residential,Yes,AirConditioner,90,36,6
3835,959,South,Eve,Mar,3,Residential,Yes,Fridge,56,28,9
3836,959,South,Eve,Mar,3,Residential,Yes,Television,68,17,14
3837,960,East,Bob,Jan,3,Corporate,Yes,Computer,117,35.1,12
3838,960,East,Bob,Jan,3,Corporate,Yes,AirConditioner,122,48.8,10
3839,960,East,Bob,Jan,3,Corporate,Yes,Fridge,76,38,5
3840,960,East,Bob,Jan,3,Corporate,Yes,Television,45,11.25,9
3841,961,North,Alice,Mar,5,Residential,Yes,Computer,104.59,31.38,28
3842,961,North,Alice,Mar,5,Residential,Yes,AirConditioner,76,30.4,17
3843,961,North,Alice,Mar,5,Residential,Yes,Fridge,69,34.5,11
3844,961,North,Alice,Mar,5,Residential,Yes,Television,104,26,0
3845,962,North,Diana,Jan,4,Residential,Yes,Computer,26,7.8,1
3846,962,North,Diana,Jan,4,Residential,Yes,AirConditioner,53,21.2,13
3847,962,North,Diana,Jan,4,Residential,Yes,Fridge,38,19,5
3848,962,North,Diana,Jan,4,Residential,Yes,Television,19,4.75,8
3849,963,South,Eve,Jan,4,Commercial,Yes,Computer,68,20.4,26
3850,963,South,Eve,Jan,4,Commercial,Yes,AirConditioner,6,2.4,13
3851,963,South,Eve,Jan,4,Commercial,Yes,Fridge,65,32.5,2
3852,963,South,Eve,Jan,4,Commercial,Yes,Television,64,16,3
3853,964,East,Bob,Feb,1,Commercial,No,Computer,147,44.1,13
3854,964,East,Bob,Feb,1,Commercial,No,AirConditioner,124,49.6,5
3855,964,East,Bob,Feb,1,Commercial,No,Fridge,27,13.5,9
3856,964,East,Bob,Feb,1,Commercial,No,Television,101,25.25,11
3857,965,East,Eve,Mar,3,Residential,No,Computer,108,32.4,0
3858,965,East,Eve,Mar,3,Residential,No,AirConditioner,127,50.8,8
3859,965,East,Eve,Mar,3,Residential,No,Fridge,88,44,8
3860,965,East,Eve,Mar,3,Residential,No,Television,66,16.5,12
3861,966,North,Diana,Jan,4,Commercial,Yes,Computer,93,27.9,28
3862,966,North,Diana,Jan,4,Commercial,Yes,AirConditioner,90,36,21
3863,966,North,Diana,Jan,4,Commercial,Yes,Fridge,50,25,19
3864,966,North,Diana,Jan,4,Commercial,Yes,Television,79,19.75,13
3865,967,North,Diana,Mar,2,Residential,No,Computer,155,46.5,4
3866,967,North,Diana,Mar,2,Residential,No,AirConditioner,81,32.4,2
3867,967,North,Diana,Mar,2,Residential,No,Fridge,41,20.5,4
3868,967,North,Diana,Mar,2,Residential,No,Television,66,16.5,2
3869,968,South,Charlie,Mar,2,Residential,Yes,Computer,54,16.2,6
3870,968,South,Charlie,Mar,2,Residential,Yes,AirConditioner,140,56,16
3871,968,South,Charlie,Mar,2,Residential,Yes,Fridge,49,24.5,2
3872,968,South,Charlie,Mar,2,Residential,Yes,Television,75,18.75,12
3873,969,South,Bob,Feb,1,Commercial,Yes,Computer,117,35.1,18
3874,969,South,Bob,Feb,1,Commercial,Yes,AirConditioner,63,25.2,11
3875,969,South,Bob,Feb,1,Commercial,Yes,Fridge,96,48,4
3876,969,South,Bob,Feb,1,Commercial,Yes,Television,45,11.25,8
3877,970,East,Diana,Feb,1,Corporate,No,Computer,196,58.8,13
3878,970,East,Diana,Feb,1,Corporate,No,AirConditioner,16,6.4,3
3879,970,East,Diana,Feb,1,Corporate,No,Fridge,23,11.5,7
3880,970,East,Diana,Feb,1,Corporate,No,Television,87,21.75,4
3881,971,West,Charlie,Feb,2,Residential,No,Computer,71,21.3,23
3882,971,West,Charlie,Feb,2,Residential,No,AirConditioner,8,3.2,19
3883,971,West,Charlie,Feb,2,Residential,No,Fridge,32,16,7
3884,971,West,Charlie,Feb,2,Residential,No,Television,74,18.5,11
3885,972,East,Charlie,Feb,5,Corporate,No,Computer,68,20.4,13
3886,972,East,Charlie,Feb,5,Corporate,No,AirConditioner,121,48.4,15
3887,972,East,Charlie,Feb,5,Corporate,No,Fridge,94,47,13
3888,972,East,Charlie,Feb,5,Corporate,No,Television,67,16.75,5
3889,973,North,Eve,Feb,1,Commercial,Yes,Computer,186,55.8,14
3890,973,North,Eve,Feb,1,Commercial,Yes,AirConditioner,99,39.6,23
3891,973,North,Eve,Feb,1,Commercial,Yes,Fridge,33,16.5,16
3892,973,North,Eve,Feb,1,Commercial,Yes,Television,69,17.25,0
3893,974,East,Eve,Feb,3,Residential,Yes,Computer,169,50.7,4
3894,974,East,Eve,Feb,3,Residential,Yes,AirConditioner,129,51.6,9
3895,974,East,Eve,Feb,3,Residential,Yes,Fridge,28,14,10
3896,974,East,Eve,Feb,3,Residential,Yes,Television,3,0.75,0
3897,975,West,Charlie,Feb,2,Commercial,No,Computer,147,44.1,4
3898,975,West,Charlie,Feb,2,Commercial,No,AirConditioner,45,18,6
3899,975,West,Charlie,Feb,2,Commercial,No,Fridge,24,12,15
3900,975,West,Charlie,Feb,2,Commercial,No,Television,38,9.5,12
3901,976,South,Eve,Feb,2,Residential,Yes,Computer,20,6,28
3902,976,South,Eve,Feb,2,Residential,Yes,AirConditioner,127,50.8,9
3903,976,South,Eve,Feb,2,Residential,Yes,Fridge,23,11.5,5
3904,976,South,Eve,Feb,2,Residential,Yes,Television,77,19.25,13
3905,977,West,Diana,Jan,3,Corporate,No,Computer,111,33.3,20
3906,977,West,Diana,Jan,3,Corporate,No,AirConditioner,11,4.4,6
3907,977,West,Diana,Jan,3,Corporate,No,Fridge,3,1.5,10
3908,977,West,Diana,Jan,3,Corporate,No,Television,42,10.5,6
3909,978,West,Alice,Mar,2,Corporate,Yes,Computer,79,23.7,23
3910,978,West,Alice,Mar,2,Corporate,Yes,AirConditioner,73,29.2,22
3911,978,West,Alice,Mar,2,Corporate,Yes,Fridge,39,19.5,9
3912,978,West,Alice,Mar,2,Corporate,Yes,Television,83,20.75,9
3913,979,West,Diana,Feb,2,Residential,No,Computer,132,39.6,1
3914,979,West,Diana,Feb,2,Residential,No,AirConditioner,73,29.2,17
3915,979,West,Diana,Feb,2,Residential,No,Fridge,79,39.5,8
3916,979,West,Diana,Feb,2,Residential,No,Television,40,10,14
3917,980,South,Charlie,Feb,4,Residential,Yes,Computer,199,59.7,17
3918,980,South,Charlie,Feb,4,Residential,Yes,AirConditioner,85,34,8
3919,980,South,Charlie,Feb,4,Residential,Yes,Fridge,87,43.5,14
3920,980,South,Charlie,Feb,4,Residential,Yes,Television,50,12.5,7
3921,981,West,Charlie,Mar,3,Residential,Yes,Computer,184,55.2,29
3922,981,West,Charlie,Mar,3,Residential,Yes,AirConditioner,34,13.6,21
3923,981,West,Charlie,Mar,3,Residential,Yes,Fridge,48,24,6
3924,981,West,Charlie,Mar,3,Residential,Yes,Television,35,8.75,10
3925,982,West,Diana,Jan,1,Residential,Yes,Computer,43,12.9,27
3926,982,West,Diana,Jan,1,Residential,Yes,AirConditioner,77,30.8,17
3927,982,West,Diana,Jan,1,Residential,Yes,Fridge,11,5.5,17
3928,982,West,Diana,Jan,1,Residential,Yes,Television,24,6,7
3929,983,West,Eve,Mar,2,Residential,No,Computer,110,33,23
3930,983,West,Eve,Mar,2,Residential,No,AirConditioner,10,4,16
3931,983,West,Eve,Mar,2,Residential,No,Fridge,19,9.5,0
3932,983,West,Eve,Mar,2,Residential,No,Television,88,22,13
3933,984,North,Eve,Mar,4,Residential,No,Computer,154,46.2,8
3934,984,North,Eve,Mar,4,Residential,No,AirConditioner,93,37.2,10
3935,984,North,Eve,Mar,4,Residential,No,Fridge,49,24.5,14
3936,984,North,Eve,Mar,4,Residential,No,Television,17,4.25,12
3937,985,West,Charlie,Feb,4,Commercial,Yes,Computer,113,33.9,26
3938,985,West,Charlie,Feb,4,Commercial,Yes,AirConditioner,70,28,0
3939,985,West,Charlie,Feb,4,Commercial,Yes,Fridge,87,43.5,1
3940,985,West,Charlie,Feb,4,Commercial,Yes,Television,40,10,6
3941,986,South,Bob,Mar,1,Residential,No,Computer,191,57.3,27
3942,986,South,Bob,Mar,1,Residential,No,AirConditioner,14,5.6,16
3943,986,South,Bob,Mar,1,Residential,No,Fridge,97,48.5,1
3944,986,South,Bob,Mar,1,Residential,No,Television,74,18.5,12
3945,987,West,Eve,Mar,1,Corporate,Yes,Computer,49,14.7,9
3946,987,West,Eve,Mar,1,Corporate,Yes,AirConditioner,148,59.2,3
3947,987,West,Eve,Mar,1,Corporate,Yes,Fridge,61,30.5,9
3948,987,West,Eve,Mar,1,Corporate,Yes,Television,66,16.5,10
3949,988,West,Diana,Feb,1,Corporate,Yes,Computer,28,8.4,25
3950,988,West,Diana,Feb,1,Corporate,Yes,AirConditioner,41,16.4,3
3951,988,West,Diana,Feb,1,Corporate,Yes,Fridge,56,28,19
3952,988,West,Diana,Feb,1,Corporate,Yes,Television,44,11,8
3953,989,South,Eve,Feb,1,Residential,Yes,Computer,76,22.8,17
3954,989,South,Eve,Feb,1,Residential,Yes,AirConditioner,81,32.4,13
3955,989,South,Eve,Feb,1,Residential,Yes,Fridge,88,44,14
3956,989,South,Eve,Feb,1,Residential,Yes,Television,23,5.75,0
3957,990,West,Diana,Feb,3,Corporate,Yes,Computer,91,27.3,3
3958,990,West,Diana,Feb,3,Corporate,Yes,AirConditioner,81,32.4,8
3959,990,West,Diana,Feb,3,Corporate,Yes,Fridge,14,7,9
3960,990,West,Diana,Feb,3,Corporate,Yes,Television,6,1.5,1
3961,991,South,Charlie,Feb,2,Residential,Yes,Computer,190,57,7
3962,991,South,Charlie,Feb,2,Residential,Yes,AirConditioner,76,30.4,12
