ID,Index,Region,SalesRep,Month,CustomerRating,Total_Profit_original,CustomerSegment,SalesTargetAchieved,Product,Profit,Sales,Discount%
3645,912,North,Alice,Feb,2,18.1,Commercial,No,Computer,44.1,147,9
3646,912,North,Alice,Feb,2,18.1,Commercial,No,AirConditioner,8,20,22
3647,912,North,Alice,Feb,2,18.1,Commercial,No,Fridge,7,14,10
3648,912,North,Alice,Feb,2,18.1,Commercial,No,Television,6,24,14
3649,913,North,Eve,Mar,2,103.5,Residential,No,Computer,57.9,193,11
3650,913,North,Eve,Mar,2,103.5,Residential,No,AirConditioner,33.6,84,7
3651,913,North,Eve,Mar,2,103.5,Residential,No,Fridge,26.5,53,5
3652,913,North,Eve,Mar,2,103.5,Residential,No,Television,29.5,118,13
3653,914,South,Alice,Feb,2,139.8,Residential,Yes,Computer,39,130,13
3654,914,South,Alice,Feb,2,139.8,Residential,Yes,AirConditioner,16.8,42,4
3655,914,South,Alice,Feb,2,139.8,Residential,Yes,Fridge,25.5,51,15
3656,914,South,Alice,Feb,2,139.8,Residential,Yes,Television,8.5,34,7
3657,915,West,Eve,Mar,2,129.85,Residential,No,Computer,25.5,85,7
3658,915,West,Eve,Mar,2,129.85,Residential,No,AirConditioner,55.6,139,1
3659,915,West,Eve,Mar,2,129.85,Residential,No,Fridge,13,26,14
3660,915,West,Eve,Mar,2,129.85,Residential,No,Television,25.75,103,6
3661,916,South,Eve,Mar,4,50.35,Corporate,Yes,Computer,30.3,101,15
3662,916,South,Eve,Mar,4,50.35,Corporate,Yes,AirConditioner,32.8,82,15
3663,916,South,Eve,Mar,4,50.35,Corporate,Yes,Fridge,13,26,15
3664,916,South,Eve,Mar,4,50.35,Corporate,Yes,Television,15.25,61,9
3665,917,South,Alice,Mar,1,63.75,Commercial,Yes,Computer,23.7,79,16
3666,917,South,Alice,Mar,1,63.75,Commercial,Yes,AirConditioner,26.8,67,12
3667,917,South,Alice,Mar,1,63.75,Commercial,Yes,Fridge,31,62,12
3668,917,South,Alice,Mar,1,63.75,Commercial,Yes,Television,10.25,41,3
3669,918,West,Charlie,Feb,2,55.25,Residential,Yes,Computer,47.1,157,19
3670,918,West,Charlie,Feb,2,55.25,Residential,Yes,AirConditioner,46.4,116,18
3671,918,West,Charlie,Feb,2,55.25,Residential,Yes,Fridge,6.5,13,11
3672,918,West,Charlie,Feb,2,55.25,Residential,Yes,Television,1.25,5,6
3673,919,West,Diana,Jan,5,123.05,Residential,No,Computer,42.6,142,3
3674,919,West,Diana,Jan,5,123.05,Residential,No,AirConditioner,37.2,93,8
3675,919,West,Diana,Jan,5,123.05,Residential,No,Fridge,7.5,15,17
3676,919,West,Diana,Jan,5,123.05,Residential,No,Television,19.75,79,10
3677,920,West,Bob,Jan,3,47.4,Commercial,No,Computer,9.6,32,5
3678,920,West,Bob,Jan,3,47.4,Commercial,No,AirConditioner,16.8,42,14
3679,920,West,Bob,Jan,3,47.4,Commercial,No,Fridge,46.5,93,17
3680,920,West,Bob,Jan,3,47.4,Commercial,No,Television,12.5,50,7
3681,921,North,Eve,Feb,4,100.95,Residential,No,Computer,31.38,104.59,11
3682,921,North,Eve,Feb,4,100.95,Residential,No,AirConditioner,59.2,148,5
3683,921,North,Eve,Feb,4,100.95,Residential,No,Fridge,37,74,13
3684,921,North,Eve,Feb,4,100.95,Residential,No,Television,1,4,5
3685,922,East,Diana,Jan,1,47.25,Commercial,No,Computer,20.1,67,27
3686,922,East,Diana,Jan,1,47.25,Commercial,No,AirConditioner,22.4,56,7
3687,922,East,Diana,Jan,1,47.25,Commercial,No,Fridge,38,76,1
3688,922,East,Diana,Jan,1,47.25,Commercial,No,Television,12.75,51,5
3689,923,North,Charlie,Jan,2,46,Corporate,Yes,Computer,58.8,196,17
3690,923,North,Charlie,Jan,2,46,Corporate,Yes,AirConditioner,13.2,33,23
3691,923,North,Charlie,Jan,2,46,Corporate,Yes,Fridge,37,74,1
3692,923,North,Charlie,Jan,2,46,Corporate,Yes,Television,13,52,2
3693,924,East,Bob,Mar,4,84.25,Commercial,Yes,Computer,57.3,191,6
3694,924,East,Bob,Mar,4,84.25,Commercial,Yes,AirConditioner,59.2,148,13
3695,924,East,Bob,Mar,4,84.25,Commercial,Yes,Fridge,33,66,2
3696,924,East,Bob,Mar,4,84.25,Commercial,Yes,Television,9.75,39,4
3697,925,North,Bob,Mar,1,137.5,Commercial,Yes,Computer,16.5,55,4
3698,925,North,Bob,Mar,1,137.5,Commercial,Yes,AirConditioner,32,80,4
3699,925,North,Bob,Mar,1,137.5,Commercial,Yes,Fridge,11,22,7
3700,925,North,Bob,Mar,1,137.5,Commercial,Yes,Television,2,8,9
3701,926,East,Eve,Feb,2,96.15,Commercial,Yes,Computer,9.3,31,9
3702,926,East,Eve,Feb,2,96.15,Commercial,Yes,AirConditioner,59.6,149,16
3703,926,East,Eve,Feb,2,96.15,Commercial,Yes,Fridge,37,74,10
3704,926,East,Eve,Feb,2,96.15,Commercial,Yes,Television,28.25,113,1
3705,927,North,Alice,Feb,3,153.05,Corporate,No,Computer,5.1,17,5
3706,927,North,Alice,Feb,3,153.05,Corporate,No,AirConditioner,27.2,68,21
3707,927,North,Alice,Feb,3,153.05,Corporate,No,Fridge,37.5,75,11
3708,927,North,Alice,Feb,3,153.05,Corporate,No,Television,11.25,45,11
3709,928,West,Charlie,Jan,2,108.1,Corporate,No,Computer,39.6,132,26
3710,928,West,Charlie,Jan,2,108.1,Corporate,No,AirConditioner,38,95,6
3711,928,West,Charlie,Jan,2,108.1,Corporate,No,Fridge,36.5,73,3
3712,928,West,Charlie,Jan,2,108.1,Corporate,No,Television,22,88,4
3713,929,South,Eve,Mar,2,93.15,Commercial,No,Computer,8.7,29,13
3714,929,South,Eve,Mar,2,93.15,Commercial,No,AirConditioner,37.2,93,8
3715,929,South,Eve,Mar,2,93.15,Commercial,No,Fridge,40,80,8
3716,929,South,Eve,Mar,2,93.15,Commercial,No,Television,29.25,117,4
3717,930,North,Charlie,Feb,1,151.2,Residential,Yes,Computer,56.4,188,5
3718,930,North,Charlie,Feb,1,151.2,Residential,Yes,AirConditioner,6.8,17,15
3719,930,North,Charlie,Feb,1,151.2,Residential,Yes,Fridge,15,30,16
3720,930,North,Charlie,Feb,1,151.2,Residential,Yes,Television,7,28,6
3721,931,East,Alice,Feb,4,100.95,Residential,Yes,Computer,26.1,87,29
3722,931,East,Alice,Feb,4,100.95,Residential,Yes,AirConditioner,30.4,76,17
3723,931,East,Alice,Feb,4,100.95,Residential,Yes,Fridge,2,4,15
3724,931,East,Alice,Feb,4,100.95,Residential,Yes,Television,29.75,119,3
3725,932,West,Alice,Feb,3,35.25,Residential,Yes,Computer,14.4,48,13
3726,932,West,Alice,Feb,3,35.25,Residential,Yes,AirConditioner,3.6,9,12
3727,932,West,Alice,Feb,3,35.25,Residential,Yes,Fridge,22.5,45,16
3728,932,West,Alice,Feb,3,35.25,Residential,Yes,Television,26.75,107,13
3729,933,North,Eve,Feb,4,114.95,Commercial,Yes,Computer,13.8,46,11
3730,933,North,Eve,Feb,4,114.95,Commercial,Yes,AirConditioner,6.4,16,17
3731,933,North,Eve,Feb,4,114.95,Commercial,Yes,Fridge,5,10,14
3732,933,North,Eve,Feb,4,114.95,Commercial,Yes,Television,6.75,27,10
3733,934,North,Alice,Feb,2,-9.35,Commercial,Yes,Computer,56.1,187,29
3734,934,North,Alice,Feb,2,-9.35,Commercial,Yes,AirConditioner,2.8,7,9
3735,934,North,Alice,Feb,2,-9.35,Commercial,Yes,Fridge,7.5,15,19
3736,934,North,Alice,Feb,2,-9.35,Commercial,Yes,Television,16.25,65,5
3737,935,West,Diana,Feb,3,215.1,Residential,Yes,Computer,51.3,171,26
3738,935,West,Diana,Feb,3,215.1,Residential,Yes,AirConditioner,14.8,37,0
3739,935,West,Diana,Feb,3,215.1,Residential,Yes,Fridge,43.5,87,6
3740,935,West,Diana,Feb,3,215.1,Residential,Yes,Television,8.5,34,8
3741,936,North,Bob,Jan,5,197.45,Residential,Yes,Computer,25.2,84,21
3742,936,North,Bob,Jan,5,197.45,Residential,Yes,AirConditioner,50,125,20
3743,936,North,Bob,Jan,5,197.45,Residential,Yes,Fridge,47,94,9
3744,936,North,Bob,Jan,5,197.45,Residential,Yes,Television,20.25,81,3
3745,937,South,Eve,Mar,3,175.45,Residential,Yes,Computer,38.1,127,25
3746,937,South,Eve,Mar,3,175.45,Residential,Yes,AirConditioner,21.6,54,17
3747,937,South,Eve,Mar,3,175.45,Residential,Yes,Fridge,18.5,37,3
3748,937,South,Eve,Mar,3,175.45,Residential,Yes,Television,25.25,101,10
3749,938,North,Charlie,Mar,2,43.3,Corporate,Yes,Computer,33.9,113,11
3750,938,North,Charlie,Mar,2,43.3,Corporate,Yes,AirConditioner,56.4,141,18
3751,938,North,Charlie,Mar,2,43.3,Corporate,Yes,Fridge,12.5,25,13
3752,938,North,Charlie,Mar,2,43.3,Corporate,Yes,Television,15.5,62,13
3753,939,South,Diana,Feb,3,30.7,Commercial,Yes,Computer,51,170,7
3754,939,South,Diana,Feb,3,30.7,Commercial,Yes,AirConditioner,13.2,33,1
3755,939,South,Diana,Feb,3,30.7,Commercial,Yes,Fridge,24,48,13
3756,939,South,Diana,Feb,3,30.7,Commercial,Yes,Television,15.5,62,5
3757,940,South,Eve,Mar,4,-13.8,Commercial,Yes,Computer,12,40,9
3758,940,South,Eve,Mar,4,-13.8,Commercial,Yes,AirConditioner,17.2,43,3
3759,940,South,Eve,Mar,4,-13.8,Commercial,Yes,Fridge,8.5,17,13
3760,940,South,Eve,Mar,4,-13.8,Commercial,Yes,Television,9.5,38,12
3761,941,West,Alice,Mar,3,128.1,Residential,Yes,Computer,39.6,132,15
3762,941,West,Alice,Mar,3,128.1,Residential,Yes,AirConditioner,38,95,10
3763,941,West,Alice,Mar,3,128.1,Residential,Yes,Fridge,2,4,13
3764,941,West,Alice,Mar,3,128.1,Residential,Yes,Television,6.5,26,11
3765,942,North,Alice,Mar,2,131,Commercial,Yes,Computer,18.9,63,19
3766,942,North,Alice,Mar,2,131,Commercial,Yes,AirConditioner,41.6,104,2
3767,942,North,Alice,Mar,2,131,Commercial,Yes,Fridge,31.5,63,19
3768,942,North,Alice,Mar,2,131,Commercial,Yes,Television,6,24,8
3769,943,West,Alice,Feb,2,37.45,Residential,Yes,Computer,54.3,181,25
3770,943,West,Alice,Feb,2,37.45,Residential,Yes,AirConditioner,8.4,21,8
3771,943,West,Alice,Feb,2,37.45,Residential,Yes,Fridge,39,78,17
3772,943,West,Alice,Feb,2,37.45,Residential,Yes,Television,9.75,39,9
3773,944,North,Alice,Feb,3,12.15,Commercial,Yes,Computer,12.9,43,7
3774,944,North,Alice,Feb,3,12.15,Commercial,Yes,AirConditioner,24,60,9
3775,944,North,Alice,Feb,3,12.15,Commercial,Yes,Fridge,33,66,14
3776,944,North,Alice,Feb,3,12.15,Commercial,Yes,Television,5.25,21,11
3777,945,North,Charlie,Mar,4,204.8,Residential,Yes,Computer,39.3,131,8
3778,945,North,Charlie,Mar,4,204.8,Residential,Yes,AirConditioner,20,50,1
3779,945,North,Charlie,Mar,4,204.8,Residential,Yes,Fridge,27,54,18
3780,945,North,Charlie,Mar,4,204.8,Residential,Yes,Television,23.5,94,0
3781,946,East,Diana,Mar,4,79.75,Residential,Yes,Computer,36.6,122,12
3782,946,East,Diana,Mar,4,79.75,Residential,Yes,AirConditioner,28.4,71,6
3783,946,East,Diana,Mar,4,79.75,Residential,Yes,Fridge,19,38,12
3784,946,East,Diana,Mar,4,79.75,Residential,Yes,Television,11.75,47,7
3785,947,North,Bob,Feb,5,105.95,Residential,No,Computer,21.3,71,28
3786,947,North,Bob,Feb,5,105.95,Residential,No,AirConditioner,58.4,146,14
3787,947,North,Bob,Feb,5,105.95,Residential,No,Fridge,34.5,69,11
3788,947,North,Bob,Feb,5,105.95,Residential,No,Television,28.75,115,0
3789,948,West,Charlie,Jan,2,14.5,Residential,No,Computer,9.6,32,19
3790,948,West,Charlie,Jan,2,14.5,Residential,No,AirConditioner,28.4,71,18
3791,948,West,Charlie,Jan,2,14.5,Residential,No,Fridge,35.5,71,18
3792,948,West,Charlie,Jan,2,14.5,Residential,No,Television,12,48,3
3793,949,South,Charlie,Mar,3,63.05,Corporate,No,Computer,16.5,55,16
3794,949,South,Charlie,Mar,3,63.05,Corporate,No,AirConditioner,10.8,27,9
3795,949,South,Charlie,Mar,3,63.05,Corporate,No,Fridge,34.5,69,18
3796,949,South,Charlie,Mar,3,63.05,Corporate,No,Television,3.25,13,2
3797,950,North,Bob,Jan,1,138.45,Residential,Yes,Computer,19.5,65,18
3798,950,North,Bob,Jan,1,138.45,Residential,Yes,AirConditioner,39.2,98,23
3799,950,North,Bob,Jan,1,138.45,Residential,Yes,Fridge,24.5,49,19
3800,950,North,Bob,Jan,1,138.45,Residential,Yes,Television,25.25,101,3
3801,951,East,Bob,Mar,2,198.65,Residential,Yes,Computer,43.2,144,16
3802,951,East,Bob,Mar,2,198.65,Residential,Yes,AirConditioner,23.2,58,19
3803,951,East,Bob,Mar,2,198.65,Residential,Yes,Fridge,42.5,85,1
3804,951,East,Bob,Mar,2,198.65,Residential,Yes,Television,0.75,3,13
3805,952,West,Alice,Jan,4,15.9,Commercial,No,Computer,38.1,127,6
3806,952,West,Alice,Jan,4,15.9,Commercial,No,AirConditioner,56.8,142,13
3807,952,West,Alice,Jan,4,15.9,Commercial,No,Fridge,2,4,2
3808,952,West,Alice,Jan,4,15.9,Commercial,No,Television,8,32,6
3809,953,North,Charlie,Jan,5,113.55,Corporate,Yes,Computer,59.4,198,27
3810,953,North,Charlie,Jan,5,113.55,Corporate,Yes,AirConditioner,32.4,81,3
3811,953,North,Charlie,Jan,5,113.55,Corporate,Yes,Fridge,23,46,9
3812,953,North,Charlie,Jan,5,113.55,Corporate,Yes,Television,8.75,35,12
3813,954,West,Eve,Jan,2,16.75,Residential,No,Computer,42,140,0
3814,954,West,Eve,Jan,2,16.75,Residential,No,AirConditioner,8,20,24
3815,954,West,Eve,Jan,2,16.75,Residential,No,Fridge,33,66,4
3816,954,West,Eve,Jan,2,16.75,Residential,No,Television,4.75,19,13
3817,955,East,Bob,Feb,1,52.5,Commercial,Yes,Computer,52.5,175,26
3818,955,East,Bob,Feb,1,52.5,Commercial,Yes,AirConditioner,18,45,10
3819,955,East,Bob,Feb,1,52.5,Commercial,Yes,Fridge,41.5,83,11
3820,955,East,Bob,Feb,1,52.5,Commercial,Yes,Television,3.5,14,8
3821,956,East,Bob,Jan,1,128.1,Corporate,Yes,Computer,51.3,171,19
3822,956,East,Bob,Jan,1,128.1,Corporate,Yes,AirConditioner,40.8,102,2
3823,956,East,Bob,Jan,1,128.1,Corporate,Yes,Fridge,40,80,6
3824,956,East,Bob,Jan,1,128.1,Corporate,Yes,Television,12,48,8
3825,957,West,Diana,Jan,5,84.9,Residential,No,Computer,36.6,122,28
3826,957,West,Diana,Jan,5,84.9,Residential,No,AirConditioner,52.8,132,22
3827,957,West,Diana,Jan,5,84.9,Residential,No,Fridge,15,30,8
3828,957,West,Diana,Jan,5,84.9,Residential,No,Television,21.5,86,9
3829,958,North,Eve,Jan,2,45.65,Residential,Yes,Computer,15.9,53,13
3830,958,North,Eve,Jan,2,45.65,Residential,Yes,AirConditioner,26,65,16
3831,958,North,Eve,Jan,2,45.65,Residential,Yes,Fridge,46.5,93,1
3832,958,North,Eve,Jan,2,45.65,Residential,Yes,Television,20.25,81,0
3833,959,South,Eve,Mar,3,125.1,Residential,Yes,Computer,41.1,137,16
3834,959,South,Eve,Mar,3,125.1,Residential,Yes,AirConditioner,36,90,6
3835,959,South,Eve,Mar,3,125.1,Residential,Yes,Fridge,28,56,9
3836,959,South,Eve,Mar,3,125.1,Residential,Yes,Television,17,68,14
3837,960,East,Bob,Jan,3,175.15,Corporate,Yes,Computer,35.1,117,12
3838,960,East,Bob,Jan,3,175.15,Corporate,Yes,AirConditioner,48.8,122,10
3839,960,East,Bob,Jan,3,175.15,Corporate,Yes,Fridge,38,76,5
3840,960,East,Bob,Jan,3,175.15,Corporate,Yes,Television,11.25,45,9
3841,961,North,Alice,Mar,5,100.95,Residential,Yes,Computer,31.38,104.59,28
3842,961,North,Alice,Mar,5,100.95,Residential,Yes,AirConditioner,30.4,76,17
3843,961,North,Alice,Mar,5,100.95,Residential,Yes,Fridge,34.5,69,11
3844,961,North,Alice,Mar,5,100.95,Residential,Yes,Television,26,104,0
3845,962,North,Diana,Jan,4,131.75,Residential,Yes,Computer,7.8,26,1
3846,962,North,Diana,Jan,4,131.75,Residential,Yes,AirConditioner,21.2,53,13
3847,962,North,Diana,Jan,4,131.75,Residential,Yes,Fridge,19,38,5
3848,962,North,Diana,Jan,4,131.75,Residential,Yes,Television,4.75,19,8
3849,963,South,Eve,Jan,4,-0.7,Commercial,Yes,Computer,20.4,68,26
3850,963,South,Eve,Jan,4,-0.7,Commercial,Yes,AirConditioner,2.4,6,13
3851,963,South,Eve,Jan,4,-0.7,Commercial,Yes,Fridge,32.5,65,2
3852,963,South,Eve,Jan,4,-0.7,Commercial,Yes,Television,16,64,3
3853,964,East,Bob,Feb,1,143.45,Commercial,No,Computer,44.1,147,13
3854,964,East,Bob,Feb,1,143.45,Commercial,No,AirConditioner,49.6,124,5
3855,964,East,Bob,Feb,1,143.45,Commercial,No,Fridge,13.5,27,9
3856,964,East,Bob,Feb,1,143.45,Commercial,No,Television,25.25,101,11
3857,965,East,Eve,Mar,3,230.7,Residential,No,Computer,32.4,108,0
3858,965,East,Eve,Mar,3,230.7,Residential,No,AirConditioner,50.8,127,8
3859,965,East,Eve,Mar,3,230.7,Residential,No,Fridge,44,88,8
3860,965,East,Eve,Mar,3,230.7,Residential,No,Television,16.5,66,12
3861,966,North,Diana,Jan,4,28.65,Commercial,Yes,Computer,27.9,93,28
3862,966,North,Diana,Jan,4,28.65,Commercial,Yes,AirConditioner,36,90,21
3863,966,North,Diana,Jan,4,28.65,Commercial,Yes,Fridge,25,50,19
3864,966,North,Diana,Jan,4,28.65,Commercial,Yes,Television,19.75,79,13
3865,967,North,Diana,Mar,2,159.9,Residential,No,Computer,46.5,155,4
3866,967,North,Diana,Mar,2,159.9,Residential,No,AirConditioner,32.4,81,2
3867,967,North,Diana,Mar,2,159.9,Residential,No,Fridge,20.5,41,4
3868,967,North,Diana,Mar,2,159.9,Residential,No,Television,16.5,66,2
3869,968,South,Charlie,Mar,2,160.45,Residential,Yes,Computer,16.2,54,6
3870,968,South,Charlie,Mar,2,160.45,Residential,Yes,AirConditioner,56,140,16
3871,968,South,Charlie,Mar,2,160.45,Residential,Yes,Fridge,24.5,49,2
3872,968,South,Charlie,Mar,2,160.45,Residential,Yes,Television,18.75,75,12
3873,969,South,Bob,Feb,1,203.55,Commercial,Yes,Computer,35.1,117,18
3874,969,South,Bob,Feb,1,203.55,Commercial,Yes,AirConditioner,25.2,63,11
3875,969,South,Bob,Feb,1,203.55,Commercial,Yes,Fridge,48,96,4
3876,969,South,Bob,Feb,1,203.55,Commercial,Yes,Television,11.25,45,8
3877,970,East,Diana,Feb,1,116.45,Corporate,No,Computer,58.8,196,13
3878,970,East,Diana,Feb,1,116.45,Corporate,No,AirConditioner,6.4,16,3
3879,970,East,Diana,Feb,1,116.45,Corporate,No,Fridge,11.5,23,7
3880,970,East,Diana,Feb,1,116.45,Corporate,No,Television,21.75,87,4
3881,971,West,Charlie,Feb,2,123,Residential,No,Computer,21.3,71,23
3882,971,West,Charlie,Feb,2,123,Residential,No,AirConditioner,3.2,8,19
3883,971,West,Charlie,Feb,2,123,Residential,No,Fridge,16,32,7
3884,971,West,Charlie,Feb,2,123,Residential,No,Television,18.5,74,11
3885,972,East,Charlie,Feb,5,91.55,Corporate,No,Computer,20.4,68,13
3886,972,East,Charlie,Feb,5,91.55,Corporate,No,AirConditioner,48.4,121,15
3887,972,East,Charlie,Feb,5,91.55,Corporate,No,Fridge,47,94,13
3888,972,East,Charlie,Feb,5,91.55,Corporate,No,Television,16.75,67,5
3889,973,North,Eve,Feb,1,194.15,Commercial,Yes,Computer,55.8,186,14
3890,973,North,Eve,Feb,1,194.15,Commercial,Yes,AirConditioner,39.6,99,23
3891,973,North,Eve,Feb,1,194.15,Commercial,Yes,Fridge,16.5,33,16
3892,973,North,Eve,Feb,1,194.15,Commercial,Yes,Television,17.25,69,0
3893,974,East,Eve,Feb,3,156.05,Residential,Yes,Computer,50.7,169,4
3894,974,East,Eve,Feb,3,156.05,Residential,Yes,AirConditioner,51.6,129,9
3895,974,East,Eve,Feb,3,156.05,Residential,Yes,Fridge,14,28,10
3896,974,East,Eve,Feb,3,156.05,Residential,Yes,Television,0.75,3,0
3897,975,West,Charlie,Feb,2,95.6,Commercial,No,Computer,44.1,147,4
3898,975,West,Charlie,Feb,2,95.6,Commercial,No,AirConditioner,18,45,6
3899,975,West,Charlie,Feb,2,95.6,Commercial,No,Fridge,12,24,15
3900,975,West,Charlie,Feb,2,95.6,Commercial,No,Television,9.5,38,12
3901,976,South,Eve,Feb,2,115.55,Residential,Yes,Computer,6,20,28
3902,976,South,Eve,Feb,2,115.55,Residential,Yes,AirConditioner,50.8,127,9
3903,976,South,Eve,Feb,2,115.55,Residential,Yes,Fridge,11.5,23,5
3904,976,South,Eve,Feb,2,115.55,Residential,Yes,Television,19.25,77,13
3905,977,West,Diana,Jan,3,6.7,Corporate,No,Computer,33.3,111,20
3906,977,West,Diana,Jan,3,6.7,Corporate,No,AirConditioner,4.4,11,6
3907,977,West,Diana,Jan,3,6.7,Corporate,No,Fridge,1.5,3,10
3908,977,West,Diana,Jan,3,6.7,Corporate,No,Television,10.5,42,6
3909,978,West,Alice,Mar,2,-4.85,Corporate,Yes,Computer,23.7,79,23
3910,978,West,Alice,Mar,2,-4.85,Corporate,Yes,AirConditioner,29.2,73,22
3911,978,West,Alice,Mar,2,-4.85,Corporate,Yes,Fridge,19.5,39,9
3912,978,West,Alice,Mar,2,-4.85,Corporate,Yes,Television,20.75,83,9
3913,979,West,Diana,Feb,2,208.3,Residential,No,Computer,39.6,132,1
3914,979,West,Diana,Feb,2,208.3,Residential,No,AirConditioner,29.2,73,17
3915,979,West,Diana,Feb,2,208.3,Residential,No,Fridge,39.5,79,8
3916,979,West,Diana,Feb,2,208.3,Residential,No,Television,10,40,14
3917,980,South,Charlie,Feb,4,197.7,Residential,Yes,Computer,59.7,199,17
3918,980,South,Charlie,Feb,4,197.7,Residential,Yes,AirConditioner,34,85,8
3919,980,South,Charlie,Feb,4,197.7,Residential,Yes,Fridge,43.5,87,14
3920,980,South,Charlie,Feb,4,197.7,Residential,Yes,Television,12.5,50,7
3921,981,West,Charlie,Mar,3,23.55,Residential,Yes,Computer,55.2,184,29
3922,981,West,Charlie,Mar,3,23.55,Residential,Yes,AirConditioner,13.6,34,21
3923,981,West,Charlie,Mar,3,23.55,Residential,Yes,Fridge,24,48,6
3924,981,West,Charlie,Mar,3,23.55,Residential,Yes,Television,8.75,35,10
3925,982,West,Diana,Jan,1,91.2,Residential,Yes,Computer,12.9,43,27
3926,982,West,Diana,Jan,1,91.2,Residential,Yes,AirConditioner,30.8,77,17
3927,982,West,Diana,Jan,1,91.2,Residential,Yes,Fridge,5.5,11,17
3928,982,West,Diana,Jan,1,91.2,Residential,Yes,Television,6,24,7
3929,983,West,Eve,Mar,2,50.5,Residential,No,Computer,33,110,23
3930,983,West,Eve,Mar,2,50.5,Residential,No,AirConditioner,4,10,16
3931,983,West,Eve,Mar,2,50.5,Residential,No,Fridge,9.5,19,0
3932,983,West,Eve,Mar,2,50.5,Residential,No,Television,22,88,13
3933,984,North,Eve,Mar,4,66.15,Residential,No,Computer,46.2,154,8
3934,984,North,Eve,Mar,4,66.15,Residential,No,AirConditioner,37.2,93,10
3935,984,North,Eve,Mar,4,66.15,Residential,No,Fridge,24.5,49,14
3936,984,North,Eve,Mar,4,66.15,Residential,No,Television,4.25,17,12
3937,985,West,Charlie,Feb,4,124.4,Commercial,Yes,Computer,33.9,113,26
3938,985,West,Charlie,Feb,4,124.4,Commercial,Yes,AirConditioner,28,70,0
3939,985,West,Charlie,Feb,4,124.4,Commercial,Yes,Fridge,43.5,87,1
3940,985,West,Charlie,Feb,4,124.4,Commercial,Yes,Television,10,40,6
3941,986,South,Bob,Mar,1,144.9,Residential,No,Computer,57.3,191,27
3942,986,South,Bob,Mar,1,144.9,Residential,No,AirConditioner,5.6,14,16
3943,986,South,Bob,Mar,1,144.9,Residential,No,Fridge,48.5,97,1
3944,986,South,Bob,Mar,1,144.9,Residential,No,Television,18.5,74,12
3945,987,West,Eve,Mar,1,166.9,Corporate,Yes,Computer,14.7,49,9
3946,987,West,Eve,Mar,1,166.9,Corporate,Yes,AirConditioner,59.2,148,3
3947,987,West,Eve,Mar,1,166.9,Corporate,Yes,Fridge,30.5,61,9
3948,987,West,Eve,Mar,1,166.9,Corporate,Yes,Television,16.5,66,10
3949,988,West,Diana,Feb,1,24.8,Corporate,Yes,Computer,8.4,28,25
3950,988,West,Diana,Feb,1,24.8,Corporate,Yes,AirConditioner,16.4,41,3
3951,988,West,Diana,Feb,1,24.8,Corporate,Yes,Fridge,28,56,19
3952,988,West,Diana,Feb,1,24.8,Corporate,Yes,Television,11,44,8
3953,989,South,Eve,Feb,1,90.95,Residential,Yes,Computer,22.8,76,17
3954,989,South,Eve,Feb,1,90.95,Residential,Yes,AirConditioner,32.4,81,13
3955,989,South,Eve,Feb,1,90.95,Residential,Yes,Fridge,44,88,14
3956,989,South,Eve,Feb,1,90.95,Residential,Yes,Television,5.75,23,0
3957,990,West,Diana,Feb,3,134.2,Corporate,Yes,Computer,27.3,91,3
3958,990,West,Diana,Feb,3,134.2,Corporate,Yes,AirConditioner,32.4,81,8
3959,990,West,Diana,Feb,3,134.2,Corporate,Yes,Fridge,7,14,9
3960,990,West,Diana,Feb,3,134.2,Corporate,Yes,Television,1.5,6,1
3961,991,South,Charlie,Feb,2,100.95,Residential,Yes,Computer,57,190,7
3962,991,South,Charlie,Feb,2,100.95,Residential,Yes,AirConditioner,30.4,76,12
3963,991,South,Charlie,Feb,2,100.95,Residential,Yes,Fridge,33,66,18
3964,991,South,Charlie,Feb,2,100.95,Residential,Yes,Television,16.5,66,12
3965,992,West,Eve,Mar,3,-22.45,Residential,Yes,Computer,21.9,73,17
3966,992,West,Eve,Mar,3,-22.45,Residential,Yes,AirConditioner,20.4,51,15
3967,992,West,Eve,Mar,3,-22.45,Residential,Yes,Fridge,4,8,12
3968,992,West,Eve,Mar,3,-22.45,Residential,Yes,Television,5.25,21,2
3969,993,South,Diana,Mar,2,203.45,Commercial,No,Computer,27.6,92,19
3970,993,South,Diana,Mar,2,203.45,Commercial,No,AirConditioner,45.6,114,0
3971,993,South,Diana,Mar,2,203.45,Commercial,No,Fridge,27.5,55,10
