ID,Index,Region,SalesRep,Month,CustomerRating,CustomerSegment,SalesTargetAchieved,Product,Sales,Profit,Discount%,Net Profit,,,,,
3879,970,East,Diana,Feb,1,Corporate,No,Fridge,23,11.5,7,9.89,,,,,
3880,970,East,Diana,Feb,1,Corporate,No,Television,87,21.75,4,18.27,,,,,
3881,971,West,Charlie,Feb,2,Residential,No,Computer,71,21.3,23,4.97,,,,,
3882,971,West,Charlie,Feb,2,Residential,No,AirConditioner,8,3.2,19,1.68,,,,,
3883,971,West,Charlie,Feb,2,Residential,No,Fridge,32,16,7,13.76,,,,,
3884,971,West,Charlie,Feb,2,Residential,No,Television,74,18.5,11,10.36,,,,,
3885,972,East,Charlie,Feb,5,Corporate,No,Computer,68,20.4,13,11.56,,,,,
3886,972,East,Charlie,Feb,5,Corporate,No,AirConditioner,121,48.4,15,30.25,,,,,
3887,972,East,Charlie,Feb,5,Corporate,No,Fridge,94,47,13,34.78,,,,,
3888,972,East,Charlie,Feb,5,Corporate,No,Television,67,16.75,5,13.4,,,,,
3889,973,North,Eve,Feb,1,Commercial,Yes,Computer,186,55.8,14,29.76,,,,,
3890,973,North,Eve,Feb,1,Commercial,Yes,AirConditioner,99,39.6,23,16.83,,,,,
3891,973,North,Eve,Feb,1,Commercial,Yes,Fridge,33,16.5,16,11.22,,,,,
3892,973,North,Eve,Feb,1,Commercial,Yes,Television,69,17.25,0,17.25,,,,,
3893,974,East,Eve,Feb,3,Residential,Yes,Computer,169,50.7,4,43.94,,,,,
3894,974,East,Eve,Feb,3,Residential,Yes,AirConditioner,129,51.6,9,39.99,,,,,
3895,974,East,Eve,Feb,3,Residential,Yes,Fridge,28,14,10,11.2,,,,,
3896,974,East,Eve,Feb,3,Residential,Yes,Television,3,0.75,0,0.75,,,,,
3897,975,West,Charlie,Feb,2,Commercial,No,Computer,147,44.1,4,38.22,,,,,
3898,975,West,Charlie,Feb,2,Commercial,No,AirConditioner,45,18,6,15.3,,,,,
3899,975,West,Charlie,Feb,2,Commercial,No,Fridge,24,12,15,8.4,,,,,
3900,975,West,Charlie,Feb,2,Commercial,No,Television,38,9.5,12,4.94,,,,,
3901,976,South,Eve,Feb,2,Residential,Yes,Computer,20,6,28,0.4,,,,,
3902,976,South,Eve,Feb,2,Residential,Yes,AirConditioner,127,50.8,9,39.37,,,,,
3903,976,South,Eve,Feb,2,Residential,Yes,Fridge,23,11.5,5,10.35,,,,,
3904,976,South,Eve,Feb,2,Residential,Yes,Television,77,19.25,13,9.24,,,,,
3913,979,West,Diana,Feb,2,Residential,No,Computer,132,39.6,1,38.28,,,,,
3914,979,West,Diana,Feb,2,Residential,No,AirConditioner,73,29.2,17,16.79,,,,,
3915,979,West,Diana,Feb,2,Residential,No,Fridge,79,39.5,8,33.18,,,,,
3916,979,West,Diana,Feb,2,Residential,No,Television,40,10,14,4.4,,,,,
3917,980,South,Charlie,Feb,4,Residential,Yes,Computer,199,59.7,17,25.87,,,,,
3918,980,South,Charlie,Feb,4,Residential,Yes,AirConditioner,85,34,8,27.2,,,,,
3919,980,South,Charlie,Feb,4,Residential,Yes,Fridge,87,43.5,14,31.32,,,,,
3920,980,South,Charlie,Feb,4,Residential,Yes,Television,50,12.5,7,9,,,,,
3937,985,West,Charlie,Feb,4,Commercial,Yes,Computer,113,33.9,26,4.52,,,,,
3938,985,West,Charlie,Feb,4,Commercial,Yes,AirConditioner,70,28,0,28,,,,,
3939,985,West,Charlie,Feb,4,Commercial,Yes,Fridge,87,43.5,1,42.63,,,,,
3940,985,West,Charlie,Feb,4,Commercial,Yes,Television,40,10,6,7.6,,,,,
3949,988,West,Diana,Feb,1,Corporate,Yes,Computer,28,8.4,25,1.4,,,,,
3950,988,West,Diana,Feb,1,Corporate,Yes,AirConditioner,41,16.4,3,15.17,,,,,
3951,988,West,Diana,Feb,1,Corporate,Yes,Fridge,56,28,19,17.36,,,,,
3952,988,West,Diana,Feb,1,Corporate,Yes,Television,44,11,8,7.48,,,,,
3953,989,South,Eve,Feb,1,Residential,Yes,Computer,76,22.8,17,9.88,,,,,
3954,989,South,Eve,Feb,1,Residential,Yes,AirConditioner,81,32.4,13,21.87,,,,,
3955,989,South,Eve,Feb,1,Residential,Yes,Fridge,88,44,14,31.68,,,,,
3956,989,South,Eve,Feb,1,Residential,Yes,Television,23,5.75,0,5.75,,,,,
3957,990,West,Diana,Feb,3,Corporate,Yes,Computer,91,27.3,3,24.57,,,,,
3958,990,West,Diana,Feb,3,Corporate,Yes,AirConditioner,81,32.4,8,25.92,,,,,
3959,990,West,Diana,Feb,3,Corporate,Yes,Fridge,14,7,9,5.74,,,,,
3960,990,West,Diana,Feb,3,Corporate,Yes,Television,6,1.5,1,1.44,,,,,
3961,991,South,Charlie,Feb,2,Residential,Yes,Computer,190,57,7,43.7,,,,,
3962,991,South,Charlie,Feb,2,Residential,Yes,AirConditioner,76,30.4,12,21.28,,,,,
3963,991,South,Charlie,Feb,2,Residential,Yes,Fridge,66,33,18,21.12,,,,,
3964,991,South,Charlie,Feb,2,Residential,Yes,Television,66,16.5,12,8.58,,,,,
3997,1000,East,Eve,Feb,2,Residential,No,Computer,180,54,6,43.2,,,,,
3998,1000,East,Eve,Feb,2,Residential,No,AirConditioner,135,54,5,47.25,,,,,
3999,1000,East,Eve,Feb,2,Residential,No,Fridge,46,23,12,17.48,,,,,
4000,1000,East,Eve,Feb,2,Residential,No,Television,37,9.25,7,6.66,,,,,
4005,1002,East,Bob,Feb,2,Commercial,Yes,Computer,186,55.8,27,5.58,,,,,
4006,1002,East,Bob,Feb,2,Commercial,Yes,AirConditioner,19,7.6,11,5.51,,,,,
4007,1002,East,Bob,Feb,2,Commercial,Yes,Fridge,96,48,5,43.2,,,,,
4008,1002,East,Bob,Feb,2,Commercial,Yes,Television,97,24.25,10,14.55,,,,,
4009,1003,North,Alice,Feb,4,Residential,Yes,Computer,122,36.6,0,36.6,,,,,
4010,1003,North,Alice,Feb,4,Residential,Yes,AirConditioner,97,38.8,8,31.04,,,,,
4011,1003,North,Alice,Feb,4,Residential,Yes,Fridge,54,27,19,16.74,,,,,
4012,1003,North,Alice,Feb,4,Residential,Yes,Television,8,2,6,1.52,,,,,
4013,1004,North,Charlie,Feb,3,Residential,Yes,Computer,149,44.7,17,19.37,,,,,
4014,1004,North,Charlie,Feb,3,Residential,Yes,AirConditioner,34,13.6,8,10.88,,,,,
4015,1004,North,Charlie,Feb,3,Residential,Yes,Fridge,28,14,11,10.92,,,,,
4016,1004,North,Charlie,Feb,3,Residential,Yes,Television,76,19,0,19,,,,,
4017,1005,North,Diana,Feb,2,Residential,No,Computer,147,44.1,3,39.69,,,,,
4018,1005,North,Diana,Feb,2,Residential,No,AirConditioner,107,42.8,16,25.68,,,,,
4019,1005,North,Diana,Feb,2,Residential,No,Fridge,55,27.5,7,23.65,,,,,
4020,1005,North,Diana,Feb,2,Residential,No,Television,110,27.5,9,17.6,,,,,
4029,1008,North,Alice,Feb,1,Commercial,No,Computer,64,19.2,20,6.4,,,,,
4030,1008,North,Alice,Feb,1,Commercial,No,AirConditioner,64,25.6,21,12.16,,,,,
4031,1008,North,Alice,Feb,1,Commercial,No,Fridge,49,24.5,10,19.6,,,,,
4032,1008,North,Alice,Feb,1,Commercial,No,Television,79,19.75,0,19.75,,,,,
4037,1010,West,Eve,Feb,5,Residential,No,Computer,58,17.4,3,15.66,,,,,
4038,1010,West,Eve,Feb,5,Residential,No,AirConditioner,78,31.2,11,22.62,,,,,
4039,1010,West,Eve,Feb,5,Residential,No,Fridge,25,12.5,10,10,,,,,
4040,1010,West,Eve,Feb,5,Residential,No,Television,24,6,13,2.88,,,,,
4081,1021,East,Eve,Feb,4,Commercial,Yes,Computer,103,30.9,3,27.81,,,,,
4082,1021,East,Eve,Feb,4,Commercial,Yes,AirConditioner,76,30.4,11,22.04,,,,,
4083,1021,East,Eve,Feb,4,Commercial,Yes,Fridge,54,27,14,19.44,,,,,
4084,1021,East,Eve,Feb,4,Commercial,Yes,Television,74,18.5,11,10.36,,,,,
4085,1022,North,Diana,Feb,2,Residential,Yes,Computer,80,24,0,24,,,,,
4086,1022,North,Diana,Feb,2,Residential,Yes,AirConditioner,82,32.8,20,16.4,,,,,
4087,1022,North,Diana,Feb,2,Residential,Yes,Fridge,22,11,0,11,,,,,
4088,1022,North,Diana,Feb,2,Residential,Yes,Television,36,9,13,4.32,,,,,
4109,1028,East,Alice,Feb,4,Residential,Yes,Computer,44,13.2,3,11.88,,,,,
4110,1028,East,Alice,Feb,4,Residential,Yes,AirConditioner,58,23.2,14,15.08,,,,,
4111,1028,East,Alice,Feb,4,Residential,Yes,Fridge,95,47.5,13,35.15,,,,,
4112,1028,East,Alice,Feb,4,Residential,Yes,Television,78,19.5,1,18.72,,,,,
4125,1032,West,Bob,Feb,4,Residential,No,Computer,92,27.6,28,1.84,,,,,
4126,1032,West,Bob,Feb,4,Residential,No,AirConditioner,57,22.8,10,17.1,,,,,
4127,1032,West,Bob,Feb,4,Residential,No,Fridge,8,4,15,2.8,,,,,
4128,1032,West,Bob,Feb,4,Residential,No,Television,91,22.75,10,13.65,,,,,
4133,1034,South,Eve,Feb,2,Corporate,Yes,Computer,97,29.1,12,17.46,,,,,
4134,1034,South,Eve,Feb,2,Corporate,Yes,AirConditioner,64,25.6,3,23.68,,,,,
4135,1034,South,Eve,Feb,2,Corporate,Yes,Fridge,74,37,19,22.94,,,,,
4136,1034,South,Eve,Feb,2,Corporate,Yes,Television,60,15,7,10.8,,,,,
4157,1040,East,Bob,Feb,1,Corporate,No,Computer,168,50.4,26,6.72,,,,,
4158,1040,East,Bob,Feb,1,Corporate,No,AirConditioner,27,10.8,14,7.02,,,,,
4159,1040,East,Bob,Feb,1,Corporate,No,Fridge,42,21,10,16.8,,,,,
4160,1040,East,Bob,Feb,1,Corporate,No,Television,109,27.25,14,11.99,,,,,
4209,1053,East,Alice,Feb,5,Commercial,Yes,Computer,38,11.4,8,8.36,,,,,
4210,1053,East,Alice,Feb,5,Commercial,Yes,AirConditioner,42,16.8,12,11.76,,,,,
4211,1053,East,Alice,Feb,5,Commercial,Yes,Fridge,46,23,3,21.62,,,,,
4212,1053,East,Alice,Feb,5,Commercial,Yes,Television,20,5,5,4,,,,,
4233,1059,South,Charlie,Feb,4,Residential,No,Computer,158,47.4,18,18.96,,,,,
4234,1059,South,Charlie,Feb,4,Residential,No,AirConditioner,72,28.8,2,27.36,,,,,
4235,1059,South,Charlie,Feb,4,Residential,No,Fridge,41,20.5,15,14.35,,,,,
4236,1059,South,Charlie,Feb,4,Residential,No,Television,4,1,13,0.48,,,,,
4245,1062,North,Eve,Feb,5,Corporate,Yes,Computer,28,8.4,2,7.84,,,,,
4246,1062,North,Eve,Feb,5,Corporate,Yes,AirConditioner,94,37.6,23,15.98,,,,,
4247,1062,North,Eve,Feb,5,Corporate,Yes,Fridge,88,44,16,29.92,,,,,
4248,1062,North,Eve,Feb,5,Corporate,Yes,Television,13,3.25,6,2.47,,,,,
4265,1067,North,Charlie,Feb,1,Commercial,Yes,Computer,70,21,9,14.7,,,,,
4266,1067,North,Charlie,Feb,1,Commercial,Yes,AirConditioner,94,37.6,24,15.04,,,,,
4267,1067,North,Charlie,Feb,1,Commercial,Yes,Fridge,40,20,6,17.6,,,,,
4268,1067,North,Charlie,Feb,1,Commercial,Yes,Television,96,24,1,23.04,,,,,
4269,1068,East,Eve,Feb,2,Corporate,Yes,Computer,35,10.5,21,3.15,,,,,
4270,1068,East,Eve,Feb,2,Corporate,Yes,AirConditioner,63,25.2,13,17.01,,,,,
4271,1068,East,Eve,Feb,2,Corporate,Yes,Fridge,76,38,3,35.72,,,,,
4272,1068,East,Eve,Feb,2,Corporate,Yes,Television,78,19.5,4,16.38,,,,,
4293,1074,East,Alice,Feb,4,Residential,Yes,Computer,116,34.8,5,29,,,,,
4294,1074,East,Alice,Feb,4,Residential,Yes,AirConditioner,48,19.2,9,14.88,,,,,
4295,1074,East,Alice,Feb,4,Residential,Yes,Fridge,72,36,8,30.24,,,,,
4296,1074,East,Alice,Feb,4,Residential,Yes,Television,113,28.25,5,22.6,,,,,
4309,1078,North,Diana,Feb,1,Corporate,No,Computer,195,58.5,13,33.15,,,,,
4310,1078,North,Diana,Feb,1,Corporate,No,AirConditioner,29,11.6,5,10.15,,,,,
4311,1078,North,Diana,Feb,1,Corporate,No,Fridge,53,26.5,14,19.08,,,,,
4312,1078,North,Diana,Feb,1,Corporate,No,Television,13,3.25,5,2.6,,,,,
4321,1081,East,Eve,Feb,1,Residential,No,Computer,104.59,31.38,12,18.83,,,,,
4322,1081,East,Eve,Feb,1,Residential,No,AirConditioner,76,30.4,17,17.48,,,,,
4323,1081,East,Eve,Feb,1,Residential,No,Fridge,29,14.5,2,13.92,,,,,
4324,1081,East,Eve,Feb,1,Residential,No,Television,78,19.5,6,14.82,,,,,
4329,1083,North,Eve,Feb,4,Commercial,Yes,Computer,70,21,11,13.3,,,,,
4330,1083,North,Eve,Feb,4,Commercial,Yes,AirConditioner,141,56.4,16,33.84,,,,,
4331,1083,North,Eve,Feb,4,Commercial,Yes,Fridge,64,32,15,22.4,,,,,
4332,1083,North,Eve,Feb,4,Commercial,Yes,Television,26,6.5,0,6.5,,,,,
4333,1084,West,Alice,Feb,5,Commercial,Yes,Computer,101,30.3,20,10.1,,,,,
4334,1084,West,Alice,Feb,5,Commercial,Yes,AirConditioner,42,16.8,23,7.14,,,,,
4335,1084,West,Alice,Feb,5,Commercial,Yes,Fridge,20,10,6,8.8,,,,,
4336,1084,West,Alice,Feb,5,Commercial,Yes,Television,3,0.75,13,0.36,,,,,
4357,1090,South,Alice,Feb,1,Residential,No,Computer,27,8.1,17,3.51,,,,,
4358,1090,South,Alice,Feb,1,Residential,No,AirConditioner,120,48,22,21.6,,,,,
4359,1090,South,Alice,Feb,1,Residential,No,Fridge,15,7.5,17,4.95,,,,,
4360,1090,South,Alice,Feb,1,Residential,No,Television,107,26.75,11,14.98,,,,,
4369,1093,West,Alice,Feb,4,Residential,Yes,Computer,148,44.4,7,34.04,,,,,
4370,1093,West,Alice,Feb,4,Residential,Yes,AirConditioner,17,6.8,11,4.93,,,,,
4371,1093,West,Alice,Feb,4,Residential,Yes,Fridge,27,13.5,6,11.88,,,,,
4372,1093,West,Alice,Feb,4,Residential,Yes,Television,111,27.75,6,21.09,,,,,
4377,1095,South,Bob,Feb,3,Residential,Yes,Computer,110,33,3,29.7,,,,,
4378,1095,South,Bob,Feb,3,Residential,Yes,AirConditioner,47,18.8,14,12.22,,,,,
4379,1095,South,Bob,Feb,3,Residential,Yes,Fridge,20,10,5,9,,,,,
4380,1095,South,Bob,Feb,3,Residential,Yes,Television,7,1.75,11,0.98,,,,,
4385,1097,South,Eve,Feb,3,Commercial,Yes,Computer,61,18.3,27,1.83,,,,,
4386,1097,South,Eve,Feb,3,Commercial,Yes,AirConditioner,21,8.4,1,8.19,,,,,
4387,1097,South,Eve,Feb,3,Commercial,Yes,Fridge,21,10.5,4,9.66,,,,,
4388,1097,South,Eve,Feb,3,Commercial,Yes,Television,116,29,12,15.08,,,,,
4389,1098,South,Diana,Feb,4,Residential,No,Computer,40,12,27,1.2,,,,,
4390,1098,South,Diana,Feb,4,Residential,No,AirConditioner,36,14.4,2,13.68,,,,,
4391,1098,South,Diana,Feb,4,Residential,No,Fridge,44,22,11,17.16,,,,,
4392,1098,South,Diana,Feb,4,Residential,No,Television,52,13,1,12.48,,,,,
4421,1106,West,Charlie,Feb,2,Commercial,No,Computer,154,46.2,29,1.54,,,,,
4422,1106,West,Charlie,Feb,2,Commercial,No,AirConditioner,69,27.6,11,20.01,,,,,
4423,1106,West,Charlie,Feb,2,Commercial,No,Fridge,15,7.5,10,6,,,,,
4424,1106,West,Charlie,Feb,2,Commercial,No,Television,113,28.25,8,19.21,,,,,
4425,1107,North,Bob,Feb,1,Commercial,No,Computer,95,28.5,28,1.9,,,,,
4426,1107,North,Bob,Feb,1,Commercial,No,AirConditioner,33,13.2,6,11.22,,,,,
4427,1107,North,Bob,Feb,1,Commercial,No,Fridge,57,28.5,9,23.37,,,,,
4428,1107,North,Bob,Feb,1,Commercial,No,Television,110,27.5,14,12.1,,,,,
4429,1108,South,Diana,Feb,5,Residential,No,Computer,162,48.6,20,16.2,,,,,
4430,1108,South,Diana,Feb,5,Residential,No,AirConditioner,52,20.8,6,17.68,,,,,
4431,1108,South,Diana,Feb,5,Residential,No,Fridge,19,9.5,1,9.31,,,,,
4432,1108,South,Diana,Feb,5,Residential,No,Television,10,2.5,14,1.1,,,,,
4445,1112,North,Bob,Feb,2,Residential,Yes,Computer,13,3.9,22,1.04,,,,,
4446,1112,North,Bob,Feb,2,Residential,Yes,AirConditioner,145,58,16,34.8,,,,,
4447,1112,North,Bob,Feb,2,Residential,Yes,Fridge,80,40,12,30.4,,,,,
4448,1112,North,Bob,Feb,2,Residential,Yes,Television,18,4.5,5,3.6,,,,,
4449,1113,West,Diana,Feb,4,Residential,Yes,Computer,173,51.9,0,51.9,,,,,
4450,1113,West,Diana,Feb,4,Residential,Yes,AirConditioner,142,56.8,2,53.96,,,,,
4451,1113,West,Diana,Feb,4,Residential,Yes,Fridge,48,24,14,17.28,,,,,
4452,1113,West,Diana,Feb,4,Residential,Yes,Television,86,21.5,12,11.18,,,,,
4461,1116,East,Diana,Feb,3,Corporate,Yes,Computer,127,38.1,26,5.08,,,,,
4462,1116,East,Diana,Feb,3,Corporate,Yes,AirConditioner,29,11.6,1,11.31,,,,,
4463,1116,East,Diana,Feb,3,Corporate,Yes,Fridge,21,10.5,7,9.03,,,,,
4464,1116,East,Diana,Feb,3,Corporate,Yes,Television,102,25.5,13,12.24,,,,,
4465,1117,East,Eve,Feb,4,Residential,Yes,Computer,98,29.4,15,14.7,,,,,
4466,1117,East,Eve,Feb,4,Residential,Yes,AirConditioner,64,25.6,22,11.52,,,,,
4467,1117,East,Eve,Feb,4,Residential,Yes,Fridge,65,32.5,18,20.8,,,,,
4468,1117,East,Eve,Feb,4,Residential,Yes,Television,104,26,5,20.8,,,,,
4469,1118,North,Eve,Feb,3,Residential,No,Computer,163,48.9,26,6.52,,,,,
4470,1118,North,Eve,Feb,3,Residential,No,AirConditioner,44,17.6,6,14.96,,,,,
4471,1118,North,Eve,Feb,3,Residential,No,Fridge,94,47,0,47,,,,,
4472,1118,North,Eve,Feb,3,Residential,No,Television,58,14.5,0,14.5,,,,,
4477,1120,South,Alice,Feb,4,Residential,Yes,Computer,176,52.8,1,51.04,,,,,
4478,1120,South,Alice,Feb,4,Residential,Yes,AirConditioner,50,20,4,18,,,,,
4479,1120,South,Alice,Feb,4,Residential,Yes,Fridge,96,48,9,39.36,,,,,
4480,1120,South,Alice,Feb,4,Residential,Yes,Television,50,12.5,10,7.5,,,,,
4481,1121,South,Bob,Feb,3,Commercial,No,Computer,104.59,31.38,15,15.69,,,,,
4482,1121,South,Bob,Feb,3,Commercial,No,AirConditioner,90,36,14,23.4,,,,,
4483,1121,South,Bob,Feb,3,Commercial,No,Fridge,73,36.5,12,27.74,,,,,
4484,1121,South,Bob,Feb,3,Commercial,No,Television,101,25.25,13,12.12,,,,,
4501,1126,West,Diana,Feb,2,Commercial,Yes,Computer,55,16.5,12,9.9,,,,,
4502,1126,West,Diana,Feb,2,Commercial,Yes,AirConditioner,129,51.6,19,27.09,,,,,
4503,1126,West,Diana,Feb,2,Commercial,Yes,Fridge,16,8,10,6.4,,,,,
4504,1126,West,Diana,Feb,2,Commercial,Yes,Television,71,17.75,2,16.33,,,,,
4509,1128,South,Eve,Feb,2,Residential,Yes,Computer,25,7.5,22,2,,,,,
4510,1128,South,Eve,Feb,2,Residential,Yes,AirConditioner,8,3.2,10,2.4,,,,,
4511,1128,South,Eve,Feb,2,Residential,Yes,Fridge,65,32.5,2,31.2,,,,,
4512,1128,South,Eve,Feb,2,Residential,Yes,Television,25,6.25,9,4,,,,,
4525,1132,South,Diana,Feb,5,Commercial,No,Computer,17,5.1,5,4.25,,,,,
4526,1132,South,Diana,Feb,5,Commercial,No,AirConditioner,32,12.8,16,7.68,,,,,
4527,1132,South,Diana,Feb,5,Commercial,No,Fridge,31,15.5,4,14.26,,,,,
4528,1132,South,Diana,Feb,5,Commercial,No,Television,109,27.25,13,13.08,,,,,
4529,1133,South,Diana,Feb,3,Commercial,Yes,Computer,97,29.1,4,25.22,,,,,
4530,1133,South,Diana,Feb,3,Commercial,Yes,AirConditioner,74,29.6,22,13.32,,,,,
4531,1133,South,Diana,Feb,3,Commercial,Yes,Fridge,89,44.5,6,39.16,,,,,
4532,1133,South,Diana,Feb,3,Commercial,Yes,Television,29,7.25,2,6.67,,,,,
4533,1134,East,Alice,Feb,2,Residential,No,Computer,140,42,19,15.4,,,,,
4534,1134,East,Alice,Feb,2,Residential,No,AirConditioner,61,24.4,5,21.35,,,,,
4535,1134,East,Alice,Feb,2,Residential,No,Fridge,20,10,16,6.8,,,,,
4536,1134,East,Alice,Feb,2,Residential,No,Television,74,18.5,2,17.02,,,,,
4553,1139,West,Alice,Feb,3,Residential,No,Computer,95,28.5,5,23.75,,,,,
4554,1139,West,Alice,Feb,3,Residential,No,AirConditioner,80,32,14,20.8,,,,,
4555,1139,West,Alice,Feb,3,Residential,No,Fridge,7,3.5,18,2.24,,,,,
4556,1139,West,Alice,Feb,3,Residential,No,Television,110,27.5,10,16.5,,,,,
4561,1141,South,Diana,Feb,2,Residential,No,Computer,159,47.7,4,41.34,,,,,
4562,1141,South,Diana,Feb,2,Residential,No,AirConditioner,76,30.4,17,17.48,,,,,
4563,1141,South,Diana,Feb,2,Residential,No,Fridge,61,30.5,10,24.4,,,,,
4564,1141,South,Diana,Feb,2,Residential,No,Television,88,22,13,10.56,,,,,
4569,1143,West,Bob,Feb,1,Corporate,No,Computer,122,36.6,16,17.08,,,,,
4570,1143,West,Bob,Feb,1,Corporate,No,AirConditioner,96,38.4,24,15.36,,,,,
4571,1143,West,Bob,Feb,1,Corporate,No,Fridge,61,30.5,6,26.84,,,,,
4572,1143,West,Bob,Feb,1,Corporate,No,Television,57,14.25,14,6.27,,,,,
4581,1146,South,Alice,Feb,4,Corporate,Yes,Computer,42,12.6,28,0.84,,,,,
4582,1146,South,Alice,Feb,4,Corporate,Yes,AirConditioner,48,19.2,12,13.44,,,,,
4583,1146,South,Alice,Feb,4,Corporate,Yes,Fridge,97,48.5,13,35.89,,,,,
4584,1146,South,Alice,Feb,4,Corporate,Yes,Television,16,4,10,2.4,,,,,
4589,1148,South,Eve,Feb,1,Commercial,Yes,Computer,86,25.8,21,7.74,,,,,
4590,1148,South,Eve,Feb,1,Commercial,Yes,AirConditioner,125,50,20,25,,,,,
4591,1148,South,Eve,Feb,1,Commercial,Yes,Fridge,80,40,7,34.4,,,,,
4592,1148,South,Eve,Feb,1,Commercial,Yes,Television,100,25,0,25,,,,,
4597,1150,North,Alice,Feb,1,Corporate,No,Computer,130,39,21,11.7,,,,,
4598,1150,North,Alice,Feb,1,Corporate,No,AirConditioner,64,25.6,6,21.76,,,,,
4599,1150,North,Alice,Feb,1,Corporate,No,Fridge,35,17.5,1,17.15,,,,,
4600,1150,North,Alice,Feb,1,Corporate,No,Television,75,18.75,1,18,,,,,
4621,1156,North,Alice,Feb,4,Residential,Yes,Computer,72,21.6,2,20.16,,,,,
4622,1156,North,Alice,Feb,4,Residential,Yes,AirConditioner,134,53.6,17,30.82,,,,,
4623,1156,North,Alice,Feb,4,Residential,Yes,Fridge,60,30,0,30,,,,,
4624,1156,North,Alice,Feb,4,Residential,Yes,Television,101,25.25,6,19.19,,,,,
4633,1159,West,Diana,Feb,3,Residential,Yes,Computer,57,17.1,20,5.7,,,,,
4634,1159,West,Diana,Feb,3,Residential,Yes,AirConditioner,22,8.8,15,5.5,,,,,
4635,1159,West,Diana,Feb,3,Residential,Yes,Fridge,17,8.5,4,7.82,,,,,
4636,1159,West,Diana,Feb,3,Residential,Yes,Television,18,4.5,11,2.52,,,,,
4685,1172,East,Bob,Feb,3,Corporate,Yes,Computer,130,39,6,31.2,,,,,
4686,1172,East,Bob,Feb,3,Corporate,Yes,AirConditioner,29,11.6,17,6.67,,,,,
4687,1172,East,Bob,Feb,3,Corporate,Yes,Fridge,74,37,5,33.3,,,,,
4688,1172,East,Bob,Feb,3,Corporate,Yes,Television,89,22.25,2,20.47,,,,,
4709,1178,West,Alice,Feb,5,Residential,Yes,Computer,128,38.4,3,34.56,,,,,
4710,1178,West,Alice,Feb,5,Residential,Yes,AirConditioner,90,36,2,34.2,,,,,
4711,1178,West,Alice,Feb,5,Residential,Yes,Fridge,78,39,3,36.66,,,,,
4712,1178,West,Alice,Feb,5,Residential,Yes,Television,54,13.5,0,13.5,,,,,
4713,1179,East,Eve,Feb,1,Commercial,Yes,Computer,32,9.6,1,9.28,,,,,
4714,1179,East,Eve,Feb,1,Commercial,Yes,AirConditioner,66,26.4,5,23.1,,,,,
4715,1179,East,Eve,Feb,1,Commercial,Yes,Fridge,59,29.5,16,20.06,,,,,
4716,1179,East,Eve,Feb,1,Commercial,Yes,Television,78,19.5,11,10.92,,,,,
4729,1183,West,Bob,Feb,3,Commercial,Yes,Computer,143,42.9,1,41.47,,,,,
4730,1183,West,Bob,Feb,3,Commercial,Yes,AirConditioner,109,43.6,8,34.88,,,,,
4731,1183,West,Bob,Feb,3,Commercial,Yes,Fridge,86,43,11,33.54,,,,,
4732,1183,West,Bob,Feb,3,Commercial,Yes,Television,76,19,8,12.92,,,,,
4733,1184,West,Charlie,Feb,2,Residential,Yes,Computer,74,22.2,14,11.84,,,,,
4734,1184,West,Charlie,Feb,2,Residential,Yes,AirConditioner,66,26.4,3,24.42,,,,,
4735,1184,West,Charlie,Feb,2,Residential,Yes,Fridge,52,26,15,18.2,,,,,
4736,1184,West,Charlie,Feb,2,Residential,Yes,Television,37,9.25,3,8.14,,,,,
4749,1188,North,Bob,Feb,2,Corporate,Yes,Computer,114,34.2,19,12.54,,,,,
4750,1188,North,Bob,Feb,2,Corporate,Yes,AirConditioner,134,53.6,23,22.78,,,,,
4751,1188,North,Bob,Feb,2,Corporate,Yes,Fridge,31,15.5,0,15.5,,,,,
4752,1188,North,Bob,Feb,2,Corporate,Yes,Television,99,24.75,5,19.8,,,,,
4761,1191,East,Alice,Feb,1,Residential,Yes,Computer,134,40.2,18,16.08,,,,,
4762,1191,East,Alice,Feb,1,Residential,Yes,AirConditioner,55,22,10,16.5,,,,,
4763,1191,East,Alice,Feb,1,Residential,Yes,Fridge,43,21.5,19,13.33,,,,,
4764,1191,East,Alice,Feb,1,Residential,Yes,Television,68,17,1,16.32,,,,,
4777,1195,South,Alice,Feb,1,Commercial,Yes,Computer,185,55.5,22,14.8,,,,,
4778,1195,South,Alice,Feb,1,Commercial,Yes,AirConditioner,46,18.4,4,16.56,,,,,
4779,1195,South,Alice,Feb,1,Commercial,Yes,Fridge,57,28.5,8,23.94,,,,,
4780,1195,South,Alice,Feb,1,Commercial,Yes,Television,74,18.5,14,8.14,,,,,
4785,1197,South,Diana,Feb,2,Residential,Yes,Computer,115,34.5,21,10.35,,,,,
4786,1197,South,Diana,Feb,2,Residential,Yes,AirConditioner,19,7.6,21,3.61,,,,,
4787,1197,South,Diana,Feb,2,Residential,Yes,Fridge,16,8,7,6.88,,,,,
4788,1197,South,Diana,Feb,2,Residential,Yes,Television,1,0.25,12,0.13,,,,,
4793,1199,East,Charlie,Feb,1,Commercial,Yes,Computer,55,16.5,0,16.5,,,,,
4794,1199,East,Charlie,Feb,1,Commercial,Yes,AirConditioner,44,17.6,13,11.88,,,,,
4795,1199,East,Charlie,Feb,1,Commercial,Yes,Fridge,97,48.5,3,45.59,,,,,
